id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte,fontes
ANP_CE_Cidade_6_-_CE_14,Posto Bandeira Branca 15,Bandeira Branca,"Av. Principal, 2708",Bairro 6,Cidade 6,CE,18636-494,-4.099701813002233,-38.65976332318898,"5,15","3,98","4,75",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_3_-_CE_0,Auto Posto Shell Cidade PC 3 1,Shell,"Rua Comercial, 1800",Bairro PC 6,Cidade PC 3,CE,55803-812,-4.027349744631454,-38.68832761110175,"5,35","4,30","5,88",N/A,2025-05-18,PrecosCombustiveis,
PC_CE_Cidade_PC_3_-_CE_6,Auto Posto Bandeira Branca Cidade PC 3 7,Bandeira Branca,"Rua Principal, 1359",Bairro PC 7,Cidade PC 3,CE,54916-412,-4.021769946872527,-38.60535942972409,"5,75","4,81","5,04",N/A,2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_6_-_CE_15,Posto Petrobras 16,Petrobras,"Av. Principal, 7780",Bairro 8,Cidade 6,CE,35204-737,-3.3212576611819022,-38.499544121159204,"6,02","4,27","4,52",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_12_-_CE_1,Auto Posto Petrobras Cidade PC 12 2,Petrobras,"Rua Secundária, 547",Bairro PC 3,Cidade PC 12,CE,81471-127,-3.3401199983795484,-38.40611409865569,"6,39","4,53","6,09",N/A,2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_6_-_CE_17,Posto Raízen 18,Raízen,"Av. Principal, 7921",Bairro 1,Cidade 6,CE,96861-534,-3.703177884095485,-38.13262134939129,"6,00","3,92","4,83",N/A,2025-05-18,ANP,['ANP']
ANP_CE_Cidade_7_-_CE_1,Posto Petrobras 2,Petrobras,"Av. Principal, 6237",Bairro 7,Cidade 7,CE,23720-387,-3.7668115345432325,-38.19659067191575,"6,03","4,38","5,98",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_6_-_CE_18,Posto Ipiranga 19,Ipiranga,"Av. Principal, 166",Bairro 10,Cidade 6,CE,41579-883,-3.4510293739327618,-38.940141474611146,"5,08","3,96","5,71",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_6_-_CE_19,Posto Raízen 20,Raízen,"Av. Principal, 680",Bairro 3,Cidade 6,CE,25803-356,-4.12145910878878,-39.0074370815952,"6,40","3,66","5,69",N/A,2025-05-18,ANP,
ANP_CE_Cidade_7_-_CE_3,Posto Raízen 4,Raízen,"Av. Principal, 2474",Bairro 4,Cidade 7,CE,75866-863,-4.1461127188296425,-38.97616764893972,"5,45","4,67","5,81",N/A,2025-05-18,ANP,
ANP_CE_Cidade_11_-_CE_3,Posto Raízen 4,Raízen,"Av. Principal, 6938",Bairro 9,Cidade 11,CE,94989-123,-4.177849216648806,-38.920378008558004,"5,61","3,81","5,80",N/A,2025-05-18,ANP,
ANP_CE_Cidade_8_-_CE_1,Posto Raízen 2,Raízen,"Av. Principal, 3959",Bairro 5,Cidade 8,CE,99583-699,-3.319489668102578,-38.18205281787731,"5,46","4,91","5,25","4,29",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_8_-_CE_2,Posto Raízen 3,Raízen,"Av. Principal, 9337",Bairro 6,Cidade 8,CE,70166-720,-4.041956391021284,-38.941525997198646,"5,82","3,74","4,63","3,22",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_8_-_CE_3,Posto Raízen 4,Raízen,"Av. Principal, 199",Bairro 10,Cidade 8,CE,94728-733,-3.5965094539721023,-38.54690653626921,"5,77","4,95","4,88",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_13_-_CE_6,Auto Posto Ale Cidade PC 13 7,Ale,"Rua Principal, 1471",Bairro PC 4,Cidade PC 13,CE,77706-942,-3.5842380535890164,-38.59971378909305,"5,36","4,07","5,13","3,42",2025-05-18,PrecosCombustiveis,
PC_CE_Cidade_PC_17_-_CE_5,Auto Posto Ale Cidade PC 17 6,Ale,"Rua Comercial, 8705",Bairro PC 2,Cidade PC 17,CE,86449-247,-3.531815116991523,-38.5038838482662,"6,12","4,44","5,51","3,85",2025-05-18,PrecosCombustiveis,
PC_CE_Cidade_PC_21_-_CE_0,Auto Posto Bandeira Branca Cidade PC 21 1,Bandeira Branca,"Rua Secundária, 8286",Bairro PC 8,Cidade PC 21,CE,68239-795,-3.512987800582155,-38.5927124698072,"5,34","3,60","4,76","3,26",2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_8_-_CE_4,Posto Ale 5,Ale,"Av. Principal, 7441",Bairro 1,Cidade 8,CE,11873-380,-4.217102147989636,-38.629598757803755,"5,68","4,39","4,54",N/A,2025-05-18,ANP,
ANP_CE_Cidade_8_-_CE_5,Posto Petrobras 6,Petrobras,"Av. Principal, 2565",Bairro 10,Cidade 8,CE,16578-340,-3.4240423936616136,-38.44255410948167,"5,49","4,38","5,82","3,82",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_2_-_CE_6,Auto Posto Bandeira Branca Cidade PC 2 7,Bandeira Branca,"Rua Secundária, 5159",Bairro PC 6,Cidade PC 2,CE,54018-221,-3.404282152747055,-38.49403086185175,"5,40","4,97","4,88","4,33",2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_8_-_CE_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 9608",Bairro 8,Cidade 8,CE,79323-313,-3.2464605664500334,-38.85648421209659,"5,91","4,88","5,50",N/A,2025-05-18,ANP,
ANP_CE_Cidade_9_-_CE_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 5099",Bairro 6,Cidade 9,CE,79142-481,-3.714622086485175,-38.34186423905854,"6,13","4,65","4,80","3,36",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_11_-_CE_17,Posto Shell 18,Shell,"Av. Principal, 1591",Bairro 9,Cidade 11,CE,80896-453,-3.771357571812295,-38.3113162666974,"6,48","4,20","4,85",N/A,2025-05-18,ANP,
ANP_CE_Cidade_9_-_CE_5,Posto Petrobras 6,Petrobras,"Av. Principal, 7204",Bairro 7,Cidade 9,CE,50661-525,-3.666578569225397,-38.838063430522,"5,09","4,01","4,61",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_11_-_CE_13,Posto Petrobras 14,Petrobras,"Av. Principal, 4849",Bairro 10,Cidade 11,CE,43684-621,-3.615818729220229,-38.88219031061617,"5,16","4,38","5,38",N/A,2025-05-18,ANP,
PC_CE_Cidade_PC_20_-_CE_1,Auto Posto Ipiranga Cidade PC 20 2,Ipiranga,"Rua Comercial, 5127",Bairro PC 3,Cidade PC 20,CE,38779-576,-3.6102128780925806,-38.819646637806045,"5,90","4,25","5,14",N/A,2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_10_-_CE_1,Posto Petrobras 2,Petrobras,"Av. Principal, 7916",Bairro 6,Cidade 10,CE,79615-253,-4.120831198933573,-38.638400226390495,"5,21","4,85","4,68","3,10",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_10_-_CE_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 9791",Bairro 7,Cidade 10,CE,50004-824,-3.8328577425144514,-38.82957138426227,"6,17","4,19","5,12",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_15_-_CE_6,Auto Posto Petrobras Cidade PC 15 7,Petrobras,"Rua Principal, 4038",Bairro PC 1,Cidade PC 15,CE,29623-872,-3.8931447730935997,-38.889548392077664,"5,97","4,64","4,86",N/A,2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_10_-_CE_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 509",Bairro 3,Cidade 10,CE,47484-886,-3.613888269984746,-38.66591585010043,"5,53","3,63","5,55","3,83",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_CE_Cidade_10_-_CE_10,Posto Petrobras 11,Petrobras,"Av. Principal, 9905",Bairro 3,Cidade 10,CE,38258-513,-3.925007087923281,-38.36512391136518,"6,38","3,77","4,58","3,11",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_CE_Cidade_PC_1_-_CE_7,Auto Posto Ipiranga Cidade PC 1 8,Ipiranga,"Rua Principal, 9830",Bairro PC 3,Cidade PC 1,CE,93832-424,-3.9823916599509928,-38.34302395118229,"6,25","3,67","5,96",N/A,2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_CE_Cidade_11_-_CE_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 3253",Bairro 10,Cidade 11,CE,17713-186,-3.507771810553664,-38.89709177919229,"5,21","4,44","5,54",N/A,2025-05-18,ANP,
PC_CE_Cidade_PC_6_-_CE_0,Auto Posto Petrobras Cidade PC 6 1,Petrobras,"Rua Comercial, 8639",Bairro PC 5,Cidade PC 6,CE,23141-717,-3.5232590319607677,-38.82274719509334,"5,68","4,23","5,29","4,15",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
PC_CE_Cidade_PC_13_-_CE_5,Auto Posto Shell Cidade PC 13 6,Shell,"Rua Secundária, 5877",Bairro PC 1,Cidade PC 13,CE,63287-491,-3.591426018052567,-38.88536542996056,"5,70","4,97","5,03","3,97",2025-05-18,PrecosCombustiveis,
PC_CE_Cidade_PC_21_-_CE_4,Auto Posto Ale Cidade PC 21 5,Ale,"Rua Principal, 6967",Bairro PC 8,Cidade PC 21,CE,46789-526,-3.585793297362747,-38.810750913939756,"5,44","4,92","4,71",N/A,2025-05-18,PrecosCombustiveis,
ANP_CE_Cidade_11_-_CE_5,Posto Ale 6,Ale,"Av. Principal, 4960",Bairro 7,Cidade 11,CE,66462-860,-3.304636701369051,-38.3770240765531,"6,16","4,43","5,64",N/A,2025-05-18,ANP,
PC_CE_Cidade_PC_2_-_CE_9,Auto Posto Ipiranga Cidade PC 2 10,Ipiranga,"Rua Secundária, 3094",Bairro PC 5,Cidade PC 2,CE,69270-946,-3.3825007382523236,-38.37949544972009,"5,90","4,95","5,59","3,54",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_AL_Cidade_1_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 2768",Bairro 9,Cidade 1,AL,40717-592,-9.512816072522014,-36.57722977432722,"5,58","4,74","4,98",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_14_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 3252",Bairro 4,Cidade 14,AL,45512-147,-9.539316688191448,-36.51684105857063,"5,12","4,56","4,70","4,41",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_21_-_AL_9,Posto Raízen 10,Raízen,"Av. Principal, 8008",Bairro 3,Cidade 21,AL,86660-877,-9.590651493204039,-36.53480294724654,"5,65","3,53","5,78",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_1_-_AL_1,Posto Raízen 2,Raízen,"Av. Principal, 4394",Bairro 5,Cidade 1,AL,60673-383,-10.069814048465783,-37.234831182216396,"5,34","4,34","4,52",N/A,2025-05-18,ANP,
ANP_AL_Cidade_1_-_AL_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 1615",Bairro 10,Cidade 1,AL,75469-777,-9.283324511172268,-36.80880431042429,"5,49","4,90","4,79",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_10_-_AL_13,Posto Ale 14,Ale,"Av. Principal, 7277",Bairro 6,Cidade 10,AL,55598-272,-9.265925037148882,-36.864840342187605,"6,24","3,95","5,71",N/A,2025-05-18,ANP,
ANP_AL_Cidade_1_-_AL_3,Posto Petrobras 4,Petrobras,"Av. Principal, 1700",Bairro 2,Cidade 1,AL,64785-841,-9.498963813940751,-36.65051095763533,"5,36","3,51","5,50","3,28",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_13_-_AL_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 715",Bairro 5,Cidade 13,AL,49741-982,-9.437993737593413,-36.67588430041421,"5,02","3,82","4,94","3,21",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_20_-_AL_4,Posto Petrobras 5,Petrobras,"Av. Principal, 1267",Bairro 8,Cidade 20,AL,13258-875,-9.418770101271821,-36.624261835899844,"5,69","4,24","5,84",N/A,2025-05-18,ANP,
ANP_AL_Cidade_1_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 1616",Bairro 5,Cidade 1,AL,47392-675,-9.706361455555976,-36.56121663982488,"5,16","4,61","5,99",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_AL_Cidade_PC_1_-_AL_11,Auto Posto Raízen Cidade PC 1 12,Raízen,"Rua Comercial, 2975",Bairro PC 3,Cidade PC 1,AL,50361-186,-9.77051025573172,-36.52291660767442,"6,17","3,82","6,04","4,39",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
PC_AL_Cidade_PC_2_-_AL_7,Auto Posto Petrobras Cidade PC 2 8,Petrobras,"Rua Comercial, 1122",Bairro PC 2,Cidade PC 2,AL,82881-548,-9.705758027514124,-36.50994610049712,"6,58","3,65","4,91",N/A,2025-05-18,PrecosCombustiveis,
PC_AL_Cidade_PC_4_-_AL_5,Auto Posto Shell Cidade PC 4 6,Shell,"Rua Secundária, 3470",Bairro PC 3,Cidade PC 4,AL,36177-174,-9.762501118728911,-36.599090680863554,"5,33","4,02","5,31",N/A,2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_AL_Cidade_1_-_AL_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 7201",Bairro 7,Cidade 1,AL,44152-986,-9.767152296141411,-37.070441959235225,"5,83","4,66","5,92","3,22",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_19_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 4053",Bairro 9,Cidade 19,AL,51655-914,-9.730486979041048,-37.011747262149164,"5,50","4,19","4,95",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_19_-_AL_13,Posto Ipiranga 14,Ipiranga,"Av. Principal, 2868",Bairro 5,Cidade 19,AL,65320-157,-9.784224634346426,-37.00678556588156,"5,08","4,37","5,49",N/A,2025-05-18,ANP,
ANP_AL_Cidade_1_-_AL_6,Posto Petrobras 7,Petrobras,"Av. Principal, 6930",Bairro 4,Cidade 1,AL,22807-859,-9.648861148603729,-36.5392993223945,"5,30","4,65","5,82",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_23_-_AL_7,Posto Ipiranga 8,Ipiranga,"Av. Principal, 7390",Bairro 4,Cidade 23,AL,95946-640,-9.60880900009456,-36.598748526347336,"5,18","4,59","5,92",N/A,2025-05-18,ANP,
ANP_AL_Cidade_1_-_AL_7,Posto Ale 8,Ale,"Av. Principal, 4330",Bairro 9,Cidade 1,AL,88992-653,-9.354612718552502,-36.314838735498654,"6,33","4,07","5,67",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_14_-_AL_5,Posto Ale 6,Ale,"Av. Principal, 266",Bairro 10,Cidade 14,AL,62754-543,-9.375412724407038,-36.37349317703343,"5,04","3,95","4,97",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_1_-_AL_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 8866",Bairro 9,Cidade 1,AL,78460-791,-9.152583490050253,-36.8016231054025,"5,73","4,40","4,92",N/A,2025-05-18,ANP,
ANP_AL_Cidade_8_-_AL_0,Posto Ipiranga 1,Ipiranga,"Av. Principal, 3973",Bairro 3,Cidade 8,AL,33453-541,-9.116172919741807,-36.89015567420091,"5,36","4,32","5,22",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_2_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 9652",Bairro 5,Cidade 2,AL,79150-828,-9.525851588709713,-36.94858792826683,"6,31","4,04","5,04","3,60",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_18_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 2677",Bairro 8,Cidade 18,AL,80587-681,-9.582084105119693,-36.97669630097707,"5,53","3,84","5,90",N/A,2025-05-18,ANP,['ANP']
PC_AL_Cidade_PC_3_-_AL_10,Auto Posto Shell Cidade PC 3 11,Shell,"Rua Secundária, 7320",Bairro PC 2,Cidade PC 3,AL,91334-581,-9.58827360469638,-36.91107107314846,"6,36","4,49","5,65",N/A,2025-05-18,PrecosCombustiveis,
ANP_AL_Cidade_2_-_AL_1,Posto Petrobras 2,Petrobras,"Av. Principal, 4376",Bairro 8,Cidade 2,AL,79176-882,-9.466860369438322,-36.42678190380329,"5,27","3,65","5,38","3,84",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_2_-_AL_2,Posto Ale 3,Ale,"Av. Principal, 3240",Bairro 9,Cidade 2,AL,13423-617,-9.257802738205658,-36.68734437643962,"5,27","4,15","4,62",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_13_-_AL_6,Posto Ale 7,Ale,"Av. Principal, 9425",Bairro 3,Cidade 13,AL,14171-147,-9.20016925787526,-36.66982043780843,"6,28","4,92","5,07",N/A,2025-05-18,ANP,
ANP_AL_Cidade_2_-_AL_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 6760",Bairro 3,Cidade 2,AL,67691-545,-9.405345939696806,-37.13842857198127,"5,04","4,74","5,70","4,19",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_21_-_AL_13,Posto Raízen 14,Raízen,"Av. Principal, 2224",Bairro 9,Cidade 21,AL,36168-804,-9.497750632225676,-37.136559471285196,"6,30","3,77","5,68","3,18",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_2_-_AL_4,Posto Ale 5,Ale,"Av. Principal, 5896",Bairro 6,Cidade 2,AL,85507-840,-9.369317756350219,-37.23769875253884,"5,82","4,46","4,73",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_2_-_AL_5,Posto Petrobras 6,Petrobras,"Av. Principal, 568",Bairro 9,Cidade 2,AL,59756-694,-9.733855902594748,-37.259245419796855,"5,56","4,00","5,99",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_24_-_AL_6,Posto Shell 7,Shell,"Av. Principal, 8853",Bairro 2,Cidade 24,AL,32255-664,-9.733432247503362,-37.204144828855895,"5,94","4,48","5,80",N/A,2025-05-18,ANP,
ANP_AL_Cidade_2_-_AL_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 1597",Bairro 8,Cidade 2,AL,30645-373,-9.439589157318935,-36.87148781115293,"5,22","4,21","5,05",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_AL_Cidade_PC_12_-_AL_1,Auto Posto Bandeira Branca Cidade PC 12 2,Bandeira Branca,"Rua Secundária, 2976",Bairro PC 5,Cidade PC 12,AL,13568-350,-9.476309034202142,-36.80542180600896,"6,19","4,26","5,24",N/A,2025-05-18,PrecosCombustiveis,
ANP_AL_Cidade_2_-_AL_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 7724",Bairro 10,Cidade 2,AL,99444-590,-9.154612831060252,-37.182347275634605,"6,43","4,61","5,90",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_2_-_AL_9,Posto Ipiranga 10,Ipiranga,"Av. Principal, 4915",Bairro 10,Cidade 2,AL,96758-538,-9.97822550890999,-36.51017506665413,"6,05","4,37","5,31","4,14",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_20_-_AL_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 3511",Bairro 10,Cidade 20,AL,25759-832,-9.9165761750567,-36.56428009766634,"5,70","4,81","5,34","3,84",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_22_-_AL_2,Posto Raízen 3,Raízen,"Av. Principal, 5666",Bairro 9,Cidade 22,AL,77238-870,-9.967658562548793,-36.596422996141044,"5,15","4,17","4,86",N/A,2025-05-18,ANP,
ANP_AL_Cidade_2_-_AL_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 2306",Bairro 10,Cidade 2,AL,85295-737,-9.792308524608185,-37.16356077044838,"5,99","3,97","5,43",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_21_-_AL_4,Posto Ale 5,Ale,"Av. Principal, 2336",Bairro 3,Cidade 21,AL,27977-403,-9.711472014205526,-37.12018563853697,"5,01","4,57","4,63",N/A,2025-05-18,ANP,
ANP_AL_Cidade_22_-_AL_15,Posto Ale 16,Ale,"Av. Principal, 4759",Bairro 10,Cidade 22,AL,86866-868,-9.702977368652185,-37.17605964100904,"6,24","3,69","4,73",N/A,2025-05-18,ANP,
PC_AL_Cidade_PC_4_-_AL_8,Auto Posto Bandeira Branca Cidade PC 4 9,Bandeira Branca,"Rua Secundária, 2449",Bairro PC 8,Cidade PC 4,AL,74690-477,-9.773527861814802,-37.101113750426876,"6,59","5,10","4,89",N/A,2025-05-18,PrecosCombustiveis,
ANP_AL_Cidade_2_-_AL_11,Posto Raízen 12,Raízen,"Av. Principal, 6061",Bairro 2,Cidade 2,AL,51702-615,-10.042786370487471,-36.79109224926991,"5,53","4,16","5,45",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_3_-_AL_3,Posto Shell 4,Shell,"Av. Principal, 1702",Bairro 1,Cidade 3,AL,77799-422,-10.06740864180481,-36.74018406696763,"5,59","4,64","5,85",N/A,2025-05-18,ANP,
ANP_AL_Cidade_2_-_AL_13,Posto Ale 14,Ale,"Av. Principal, 6151",Bairro 9,Cidade 2,AL,46349-474,-9.556473963761041,-37.14619418350667,"5,38","3,90","4,61","3,05",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_2_-_AL_14,Posto Ipiranga 15,Ipiranga,"Av. Principal, 5001",Bairro 8,Cidade 2,AL,46928-107,-9.384317749214203,-36.50639866275888,"5,06","3,82","6,00","4,21",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_10_-_AL_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 3833",Bairro 1,Cidade 10,AL,68892-956,-9.38688369039862,-36.592940534998036,"5,69","3,74","5,16","3,47",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_22_-_AL_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 8206",Bairro 6,Cidade 22,AL,84092-649,-9.32384527641842,-36.54238503850001,"5,05","4,25","4,66","3,76",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_2_-_AL_16,Posto Ipiranga 17,Ipiranga,"Av. Principal, 2811",Bairro 7,Cidade 2,AL,71363-316,-10.028472681669376,-36.962493754121255,"5,28","4,46","5,40",N/A,2025-05-18,ANP,
ANP_AL_Cidade_2_-_AL_17,Posto Raízen 18,Raízen,"Av. Principal, 1130",Bairro 10,Cidade 2,AL,96237-855,-9.621258217533487,-36.62758428414768,"6,06","4,30","5,96","4,08",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_19_-_AL_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 337",Bairro 8,Cidade 19,AL,46406-855,-9.679843444661499,-36.658830473481906,"5,69","4,96","4,64",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_3_-_AL_0,Posto Petrobras 1,Petrobras,"Av. Principal, 7844",Bairro 1,Cidade 3,AL,19068-894,-9.904297357523452,-36.97355592483447,"5,78","3,69","5,32",N/A,2025-05-18,ANP,['ANP']
ANP_AL_Cidade_19_-_AL_4,Posto Petrobras 5,Petrobras,"Av. Principal, 6757",Bairro 10,Cidade 19,AL,87293-840,-9.959826437374716,-36.90957513751055,"5,74","3,88","4,80",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_AL_Cidade_PC_12_-_AL_2,Auto Posto Raízen Cidade PC 12 3,Raízen,"Rua Secundária, 9589",Bairro PC 5,Cidade PC 12,AL,35084-917,-9.963399803215713,-36.98256824077251,"5,94","4,13","6,03",N/A,2025-05-18,PrecosCombustiveis,
ANP_AL_Cidade_3_-_AL_2,Posto Petrobras 3,Petrobras,"Av. Principal, 8688",Bairro 6,Cidade 3,AL,99952-602,-9.337469456619308,-36.42027112758514,"5,79","4,26","4,74",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_7_-_AL_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 2069",Bairro 8,Cidade 7,AL,62803-228,-9.318615806173677,-36.48153539174985,"5,28","4,57","5,40","3,10",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_AL_Cidade_PC_3_-_AL_3,Auto Posto Ale Cidade PC 3 4,Ale,"Rua Secundária, 3334",Bairro PC 8,Cidade PC 3,AL,27790-101,-9.386979442159655,-36.48713891067791,"6,17","4,98","5,75","4,45",2025-05-18,PrecosCombustiveis,
ANP_AL_Cidade_3_-_AL_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 3354",Bairro 3,Cidade 3,AL,78021-366,-9.60659832511099,-37.21913978999348,"5,37","3,53","5,62",N/A,2025-05-18,ANP,
ANP_AL_Cidade_22_-_AL_8,Posto Petrobras 9,Petrobras,"Av. Principal, 6466",Bairro 2,Cidade 22,AL,34372-319,-9.684905796947714,-37.238553105573246,"6,48","4,35","5,44",N/A,2025-05-18,ANP,
ANP_AL_Cidade_3_-_AL_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 9313",Bairro 6,Cidade 3,AL,87642-183,-9.767098951253434,-36.47713774956199,"6,41","3,87","5,87","3,62",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
PC_AL_Cidade_PC_2_-_AL_1,Auto Posto Ipiranga Cidade PC 2 2,Ipiranga,"Rua Comercial, 8135",Bairro PC 1,Cidade PC 2,AL,87569-797,-9.72108402681656,-36.41570006697111,"6,00","4,89","5,62","3,51",2025-05-18,PrecosCombustiveis,['PrecosCombustiveis']
ANP_AL_Cidade_3_-_AL_6,Posto Raízen 7,Raízen,"Av. Principal, 8085",Bairro 9,Cidade 3,AL,15843-151,-9.615936848927658,-36.83587092167956,"6,39","3,50","5,43","3,54",2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_11_-_AL_4,Posto Shell 5,Shell,"Av. Principal, 3647",Bairro 9,Cidade 11,AL,53537-142,-9.697298013030403,-36.87534949171611,"5,52","4,40","5,82",N/A,2025-05-18,ANP,"['ANP', 'PrecosCombustiveis']"
ANP_AL_Cidade_19_-_AL_6,Posto Petrobras 7,Petrobras,"Av. Principal, 7579",Bairro 9,Cidade 19,AL,49168-967,-9.688643450516558,-36.80584887418703,"5,84","4,03","4,53",N/A,2025-05-18,ANP,
