id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
ANP_CE_Cidade_10_-_CE_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 8895",Bairro 7,Cidade 10,CE,47003-972,-4.122415522508564,-38.580394445266904,"5,98","4,12","5,40",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_4,Posto Petrobras 5,Petrobras,"Av. Principal, 9209",Bairro 2,Cidade 10,CE,57435-767,-3.958989538077209,-38.40813579879358,"5,51","3,52","4,74",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 9791",Bairro 7,Cidade 10,CE,50004-824,-3.8328577425144514,-38.82957138426227,"6,17","4,19","5,12",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_6,Posto Shell 7,Shell,"Av. Principal, 7886",Bairro 2,Cidade 10,CE,59408-696,-3.8525199577129747,-38.562704826870934,"6,20","4,80","5,35",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_7,Posto Ale 8,Ale,"Av. Principal, 5950",Bairro 7,Cidade 10,CE,31255-980,-3.505045405510856,-38.38371840990779,"5,72","3,72","4,61",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_8,Posto Bandeira Branca 9,Bandeira Branca,"Av. Principal, 509",Bairro 3,Cidade 10,CE,47484-886,-3.613888269984746,-38.66591585010043,"5,53","3,63","5,55",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 6721",Bairro 5,Cidade 10,CE,38239-107,-4.172863826244604,-38.43080393658234,"5,18","4,22","5,67",N/A,2025-05-18,ANP
ANP_CE_Cidade_10_-_CE_10,Posto Petrobras 11,Petrobras,"Av. Principal, 9905",Bairro 3,Cidade 10,CE,38258-513,-3.925007087923281,-38.36512391136518,"6,38","3,77","4,58",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_0,Posto Bandeira Branca 1,Bandeira Branca,"Av. Principal, 6784",Bairro 10,Cidade 11,CE,99418-324,-3.9427958799428904,-38.81733454903205,"6,41","4,00","4,73",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 110",Bairro 5,Cidade 11,CE,17872-579,-3.99933434370132,-38.95429481325993,"6,26","4,30","4,76",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 3253",Bairro 10,Cidade 11,CE,17713-186,-3.507771810553664,-38.89709177919229,"5,21","4,44","5,54",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_3,Posto Raízen 4,Raízen,"Av. Principal, 6938",Bairro 9,Cidade 11,CE,94989-123,-4.177849216648806,-38.920378008558004,"5,61","3,81","5,80",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_4,Posto Petrobras 5,Petrobras,"Av. Principal, 8741",Bairro 7,Cidade 11,CE,86557-728,-4.0542469306089295,-38.73599989635453,"5,26","3,92","5,05",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_5,Posto Ale 6,Ale,"Av. Principal, 4960",Bairro 7,Cidade 11,CE,66462-860,-3.304636701369051,-38.3770240765531,"6,16","4,43","5,64",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_6,Posto Raízen 7,Raízen,"Av. Principal, 9011",Bairro 4,Cidade 11,CE,27780-763,-3.2349093291934947,-38.341671077298365,"5,62","4,51","5,81",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_7,Posto Raízen 8,Raízen,"Av. Principal, 4560",Bairro 5,Cidade 11,CE,87999-240,-4.007415658835899,-38.747050714990685,"5,74","4,20","4,77",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_8,Posto Shell 9,Shell,"Av. Principal, 1109",Bairro 5,Cidade 11,CE,55592-796,-4.021224985153732,-38.33661902823571,"6,44","3,73","5,68",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 3828",Bairro 1,Cidade 11,CE,62575-877,-4.001628389761107,-38.73861138270849,"5,28","4,89","5,12",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_10,Posto Shell 11,Shell,"Av. Principal, 1836",Bairro 3,Cidade 11,CE,50911-821,-4.184785027702432,-38.0690756469406,"5,01","3,86","4,92",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_11,Posto Ale 12,Ale,"Av. Principal, 3565",Bairro 1,Cidade 11,CE,25766-879,-3.4327569080827516,-38.55503183058439,"5,92","4,71","4,74",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_12,Posto Ale 13,Ale,"Av. Principal, 8279",Bairro 10,Cidade 11,CE,83041-184,-3.2622884339432328,-38.35970424451887,"6,10","3,96","4,50",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_13,Posto Petrobras 14,Petrobras,"Av. Principal, 4849",Bairro 10,Cidade 11,CE,43684-621,-3.615818729220229,-38.88219031061617,"5,16","4,38","5,38",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_14,Posto Shell 15,Shell,"Av. Principal, 635",Bairro 1,Cidade 11,CE,73990-401,-3.8992800550462006,-38.306724917694986,"5,21","4,02","5,67",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_15,Posto Bandeira Branca 16,Bandeira Branca,"Av. Principal, 4538",Bairro 10,Cidade 11,CE,32020-588,-3.6733826566252628,-38.92038983847593,"6,45","4,77","5,68",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_16,Posto Bandeira Branca 17,Bandeira Branca,"Av. Principal, 9539",Bairro 1,Cidade 11,CE,64840-643,-3.7226683254011337,-38.10515836504675,"5,53","3,57","4,98",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_17,Posto Shell 18,Shell,"Av. Principal, 1591",Bairro 9,Cidade 11,CE,80896-453,-3.771357571812295,-38.3113162666974,"6,48","4,20","4,85",N/A,2025-05-18,ANP
ANP_CE_Cidade_11_-_CE_18,Posto Bandeira Branca 19,Bandeira Branca,"Av. Principal, 4317",Bairro 1,Cidade 11,CE,43912-812,-4.072409806105919,-38.298773050671834,"5,50","4,62","5,45",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 2768",Bairro 9,Cidade 1,AL,40717-592,-9.512816072522014,-36.57722977432722,"5,58","4,74","4,98",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_1,Posto Raízen 2,Raízen,"Av. Principal, 4394",Bairro 5,Cidade 1,AL,60673-383,-10.069814048465783,-37.234831182216396,"5,34","4,34","4,52",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_2,Posto Ipiranga 3,Ipiranga,"Av. Principal, 1615",Bairro 10,Cidade 1,AL,75469-777,-9.283324511172268,-36.80880431042429,"5,49","4,90","4,79",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_3,Posto Petrobras 4,Petrobras,"Av. Principal, 1700",Bairro 2,Cidade 1,AL,64785-841,-9.498963813940751,-36.65051095763533,"5,36","3,51","5,50",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 1616",Bairro 5,Cidade 1,AL,47392-675,-9.706361455555976,-36.56121663982488,"5,16","4,61","5,99",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 7201",Bairro 7,Cidade 1,AL,44152-986,-9.767152296141411,-37.070441959235225,"5,83","4,66","5,92",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_6,Posto Petrobras 7,Petrobras,"Av. Principal, 6930",Bairro 4,Cidade 1,AL,22807-859,-9.648861148603729,-36.5392993223945,"5,30","4,65","5,82",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_7,Posto Ale 8,Ale,"Av. Principal, 4330",Bairro 9,Cidade 1,AL,88992-653,-9.354612718552502,-36.314838735498654,"6,33","4,07","5,67",N/A,2025-05-18,ANP
ANP_AL_Cidade_1_-_AL_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 8866",Bairro 9,Cidade 1,AL,78460-791,-9.152583490050253,-36.8016231054025,"5,73","4,40","4,92",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 9652",Bairro 5,Cidade 2,AL,79150-828,-9.525851588709713,-36.94858792826683,"6,31","4,04","5,04",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_1,Posto Petrobras 2,Petrobras,"Av. Principal, 4376",Bairro 8,Cidade 2,AL,79176-882,-9.466860369438322,-36.42678190380329,"5,27","3,65","5,38",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_2,Posto Ale 3,Ale,"Av. Principal, 3240",Bairro 9,Cidade 2,AL,13423-617,-9.257802738205658,-36.68734437643962,"5,27","4,15","4,62",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 6760",Bairro 3,Cidade 2,AL,67691-545,-9.405345939696806,-37.13842857198127,"5,04","4,74","5,70",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_4,Posto Ale 5,Ale,"Av. Principal, 5896",Bairro 6,Cidade 2,AL,85507-840,-9.369317756350219,-37.23769875253884,"5,82","4,46","4,73",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_5,Posto Petrobras 6,Petrobras,"Av. Principal, 568",Bairro 9,Cidade 2,AL,59756-694,-9.733855902594748,-37.259245419796855,"5,56","4,00","5,99",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 1597",Bairro 8,Cidade 2,AL,30645-373,-9.439589157318935,-36.87148781115293,"5,22","4,21","5,05",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 7724",Bairro 10,Cidade 2,AL,99444-590,-9.154612831060252,-37.182347275634605,"6,43","4,61","5,90",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 7397",Bairro 8,Cidade 2,AL,82137-774,-9.381712288530514,-36.364337082072254,"6,37","4,49","4,91",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_9,Posto Ipiranga 10,Ipiranga,"Av. Principal, 4915",Bairro 10,Cidade 2,AL,96758-538,-9.97822550890999,-36.51017506665413,"6,05","4,37","5,31",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_10,Posto Ipiranga 11,Ipiranga,"Av. Principal, 2306",Bairro 10,Cidade 2,AL,85295-737,-9.792308524608185,-37.16356077044838,"5,99","3,97","5,43",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_11,Posto Raízen 12,Raízen,"Av. Principal, 6061",Bairro 2,Cidade 2,AL,51702-615,-10.042786370487471,-36.79109224926991,"5,53","4,16","5,45",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_12,Posto Raízen 13,Raízen,"Av. Principal, 2843",Bairro 8,Cidade 2,AL,25468-622,-9.7791301360253,-37.26814668860668,"6,07","4,17","4,85",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_13,Posto Ale 14,Ale,"Av. Principal, 6151",Bairro 9,Cidade 2,AL,46349-474,-9.556473963761041,-37.14619418350667,"5,38","3,90","4,61",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_14,Posto Ipiranga 15,Ipiranga,"Av. Principal, 5001",Bairro 8,Cidade 2,AL,46928-107,-9.384317749214203,-36.50639866275888,"5,06","3,82","6,00",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_15,Posto Ipiranga 16,Ipiranga,"Av. Principal, 998",Bairro 7,Cidade 2,AL,36024-883,-9.708989725572259,-36.59283458399428,"5,72","3,64","5,19",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_16,Posto Ipiranga 17,Ipiranga,"Av. Principal, 2811",Bairro 7,Cidade 2,AL,71363-316,-10.028472681669376,-36.962493754121255,"5,28","4,46","5,40",N/A,2025-05-18,ANP
ANP_AL_Cidade_2_-_AL_17,Posto Raízen 18,Raízen,"Av. Principal, 1130",Bairro 10,Cidade 2,AL,96237-855,-9.621258217533487,-36.62758428414768,"6,06","4,30","5,96",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_0,Posto Petrobras 1,Petrobras,"Av. Principal, 7844",Bairro 1,Cidade 3,AL,19068-894,-9.904297357523452,-36.97355592483447,"5,78","3,69","5,32",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_1,Posto Bandeira Branca 2,Bandeira Branca,"Av. Principal, 586",Bairro 5,Cidade 3,AL,37407-508,-9.545962945869766,-36.5649229234618,"5,20","3,51","4,56",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_2,Posto Petrobras 3,Petrobras,"Av. Principal, 8688",Bairro 6,Cidade 3,AL,99952-602,-9.337469456619308,-36.42027112758514,"5,79","4,26","4,74",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_3,Posto Shell 4,Shell,"Av. Principal, 1702",Bairro 1,Cidade 3,AL,77799-422,-10.06740864180481,-36.74018406696763,"5,59","4,64","5,85",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 3354",Bairro 3,Cidade 3,AL,78021-366,-9.60659832511099,-37.21913978999348,"5,37","3,53","5,62",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_5,Posto Bandeira Branca 6,Bandeira Branca,"Av. Principal, 9313",Bairro 6,Cidade 3,AL,87642-183,-9.767098951253434,-36.47713774956199,"6,41","3,87","5,87",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_6,Posto Raízen 7,Raízen,"Av. Principal, 8085",Bairro 9,Cidade 3,AL,15843-151,-9.615936848927658,-36.83587092167956,"6,39","3,50","5,43",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_7,Posto Raízen 8,Raízen,"Av. Principal, 1804",Bairro 1,Cidade 3,AL,75869-759,-9.922259775540816,-36.9927621186651,"6,36","3,66","5,23",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_8,Posto Petrobras 9,Petrobras,"Av. Principal, 6199",Bairro 10,Cidade 3,AL,19594-917,-10.023126812538424,-37.06999031738528,"5,53","4,44","5,80",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 6857",Bairro 8,Cidade 3,AL,15732-450,-9.49975923421153,-36.29541675777397,"5,66","4,19","4,77",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_10,Posto Raízen 11,Raízen,"Av. Principal, 7685",Bairro 3,Cidade 3,AL,68549-530,-10.02985236287178,-36.34973681877271,"5,32","4,63","4,57",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_11,Posto Shell 12,Shell,"Av. Principal, 4051",Bairro 8,Cidade 3,AL,21309-884,-9.28595950556457,-36.79377359342574,"5,49","3,76","5,25",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_12,Posto Shell 13,Shell,"Av. Principal, 3989",Bairro 8,Cidade 3,AL,85304-135,-9.494215656492194,-36.37894209252885,"5,66","4,69","4,80",N/A,2025-05-18,ANP
ANP_AL_Cidade_3_-_AL_13,Posto Shell 14,Shell,"Av. Principal, 4424",Bairro 7,Cidade 3,AL,80024-148,-9.152968488786597,-36.747793753777586,"5,96","4,58","5,34",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_0,Posto Petrobras 1,Petrobras,"Av. Principal, 5452",Bairro 3,Cidade 4,AL,21040-119,-9.335776700725427,-36.36452814452244,"6,37","3,90","5,26",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 9676",Bairro 7,Cidade 4,AL,80890-920,-9.82145296131942,-36.89899019322497,"5,38","4,76","5,04",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_2,Posto Petrobras 3,Petrobras,"Av. Principal, 5586",Bairro 3,Cidade 4,AL,38910-461,-9.933028184443723,-36.30374938199956,"5,53","4,08","4,54",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_3,Posto Ale 4,Ale,"Av. Principal, 8104",Bairro 3,Cidade 4,AL,37612-224,-9.735114170738477,-36.80830987891058,"5,55","3,51","4,85",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_4,Posto Ale 5,Ale,"Av. Principal, 6225",Bairro 3,Cidade 4,AL,95700-108,-9.209701599510913,-36.307273755022116,"5,11","4,93","4,74",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_5,Posto Ipiranga 6,Ipiranga,"Av. Principal, 3628",Bairro 10,Cidade 4,AL,20602-852,-9.77208638111317,-36.97336080241359,"6,04","4,92","5,46",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_6,Posto Petrobras 7,Petrobras,"Av. Principal, 5198",Bairro 9,Cidade 4,AL,34194-704,-9.802445582144786,-36.79006046975276,"5,25","4,14","5,41",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_7,Posto Raízen 8,Raízen,"Av. Principal, 6104",Bairro 10,Cidade 4,AL,79842-933,-9.486869173963806,-36.341426254590104,"6,42","4,48","4,85",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_8,Posto Ale 9,Ale,"Av. Principal, 9874",Bairro 8,Cidade 4,AL,28234-121,-9.541791693095604,-36.39337708223605,"6,34","4,94","5,35",N/A,2025-05-18,ANP
ANP_AL_Cidade_4_-_AL_9,Posto Raízen 10,Raízen,"Av. Principal, 3646",Bairro 7,Cidade 4,AL,50737-511,-9.990509426623918,-36.41801887879238,"5,45","3,81","4,91",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 9071",Bairro 2,Cidade 5,AL,68689-571,-10.041803446406846,-37.13960747370336,"5,74","3,60","4,57",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_1,Posto Ale 2,Ale,"Av. Principal, 7586",Bairro 6,Cidade 5,AL,41390-836,-9.094973579348007,-36.832070566189564,"5,63","4,19","4,62",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_2,Posto Shell 3,Shell,"Av. Principal, 9262",Bairro 1,Cidade 5,AL,61080-929,-9.0819457865264,-37.038809224908,"6,48","3,77","4,69",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_3,Posto Shell 4,Shell,"Av. Principal, 1289",Bairro 1,Cidade 5,AL,23762-362,-9.377856825454998,-37.178355318263634,"5,38","4,90","4,74",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_4,Posto Bandeira Branca 5,Bandeira Branca,"Av. Principal, 3176",Bairro 6,Cidade 5,AL,60114-240,-9.885589300147885,-36.74890484141131,"5,58","4,09","5,34",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_5,Posto Shell 6,Shell,"Av. Principal, 3459",Bairro 1,Cidade 5,AL,85899-500,-9.845524692545194,-36.86093902452911,"5,44","3,55","5,76",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_6,Posto Ipiranga 7,Ipiranga,"Av. Principal, 5687",Bairro 2,Cidade 5,AL,59113-775,-9.489630181861143,-36.75334163048619,"5,57","4,91","4,83",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_7,Posto Bandeira Branca 8,Bandeira Branca,"Av. Principal, 7298",Bairro 8,Cidade 5,AL,96397-229,-9.809005005702506,-36.3180819005289,"5,40","4,78","5,48",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_8,Posto Ipiranga 9,Ipiranga,"Av. Principal, 6512",Bairro 6,Cidade 5,AL,38092-611,-9.868863739793088,-36.98820624602583,"5,76","4,42","5,21",N/A,2025-05-18,ANP
ANP_AL_Cidade_5_-_AL_9,Posto Bandeira Branca 10,Bandeira Branca,"Av. Principal, 3240",Bairro 5,Cidade 5,AL,81340-877,-9.126542034266919,-36.43949581912988,"5,29","4,32","5,57",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_0,Posto Shell 1,Shell,"Av. Principal, 2904",Bairro 5,Cidade 6,AL,21886-593,-9.86577173506535,-36.74442777651494,"6,23","3,56","4,90",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_1,Posto Ale 2,Ale,"Av. Principal, 8524",Bairro 1,Cidade 6,AL,80095-254,-9.949656402242642,-36.40493529400896,"6,35","3,55","4,77",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_2,Posto Raízen 3,Raízen,"Av. Principal, 2668",Bairro 8,Cidade 6,AL,66601-658,-9.60132170107203,-36.94640013914377,"5,74","4,78","5,17",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_3,Posto Petrobras 4,Petrobras,"Av. Principal, 6165",Bairro 5,Cidade 6,AL,29295-757,-9.842803303406937,-37.09533611358022,"5,66","3,59","5,26",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 6825",Bairro 10,Cidade 6,AL,32993-864,-9.342196329470381,-36.89694997932988,"5,02","4,11","4,92",N/A,2025-05-18,ANP
ANP_AL_Cidade_6_-_AL_5,Posto Petrobras 6,Petrobras,"Av. Principal, 5872",Bairro 1,Cidade 6,AL,47376-534,-9.152754239201037,-37.242493669354836,"6,22","4,49","4,88",N/A,2025-05-18,ANP
ANP_AL_Cidade_7_-_AL_0,Posto Petrobras 1,Petrobras,"Av. Principal, 9799",Bairro 6,Cidade 7,AL,86016-697,-9.605870062273972,-36.965199868517054,"5,24","4,73","5,02",N/A,2025-05-18,ANP
ANP_AL_Cidade_7_-_AL_1,Posto Ipiranga 2,Ipiranga,"Av. Principal, 516",Bairro 6,Cidade 7,AL,31282-241,-9.210367133446555,-36.44494049230769,"5,93","4,47","4,74",N/A,2025-05-18,ANP
ANP_AL_Cidade_7_-_AL_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 2069",Bairro 8,Cidade 7,AL,62803-228,-9.318615806173677,-36.48153539174985,"5,28","4,57","5,40",N/A,2025-05-18,ANP
ANP_AL_Cidade_7_-_AL_3,Posto Bandeira Branca 4,Bandeira Branca,"Av. Principal, 3088",Bairro 4,Cidade 7,AL,65507-688,-9.700415855937567,-36.84102088276611,"5,33","4,44","5,17",N/A,2025-05-18,ANP
ANP_AL_Cidade_7_-_AL_4,Posto Petrobras 5,Petrobras,"Av. Principal, 2517",Bairro 2,Cidade 7,AL,81627-536,-9.929546075172626,-37.11387710873187,"5,03","4,15","4,60",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_0,Posto Ipiranga 1,Ipiranga,"Av. Principal, 3973",Bairro 3,Cidade 8,AL,33453-541,-9.116172919741807,-36.89015567420091,"5,36","4,32","5,22",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_1,Posto Petrobras 2,Petrobras,"Av. Principal, 5706",Bairro 1,Cidade 8,AL,96470-326,-9.867739224526284,-37.25011361845396,"5,87","4,80","5,33",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_2,Posto Raízen 3,Raízen,"Av. Principal, 6680",Bairro 9,Cidade 8,AL,22589-263,-9.677406775496419,-36.52177524128373,"5,15","3,72","4,87",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_3,Posto Shell 4,Shell,"Av. Principal, 9230",Bairro 8,Cidade 8,AL,82138-871,-9.373603987400564,-36.9296561974256,"6,48","4,19","5,98",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_4,Posto Raízen 5,Raízen,"Av. Principal, 1698",Bairro 5,Cidade 8,AL,78408-339,-9.186332948114384,-36.45812523483644,"5,83","4,92","5,09",N/A,2025-05-18,ANP
ANP_AL_Cidade_8_-_AL_5,Posto Petrobras 6,Petrobras,"Av. Principal, 9405",Bairro 9,Cidade 8,AL,14034-286,-9.657011597736174,-36.76019862244568,"6,15","4,72","5,08",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_0,Posto Raízen 1,Raízen,"Av. Principal, 4889",Bairro 1,Cidade 9,AL,79665-774,-9.644723988823111,-37.16605272285323,"6,04","3,82","5,26",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_1,Posto Ale 2,Ale,"Av. Principal, 4047",Bairro 7,Cidade 9,AL,98521-388,-9.198741213036476,-36.683512772006985,"6,05","4,92","4,83",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_2,Posto Shell 3,Shell,"Av. Principal, 1686",Bairro 5,Cidade 9,AL,94969-309,-9.553751837176158,-37.006779404274816,"6,03","3,97","4,54",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_3,Posto Ipiranga 4,Ipiranga,"Av. Principal, 359",Bairro 5,Cidade 9,AL,57430-701,-9.364196678897914,-36.66760500685367,"5,20","4,49","5,46",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_4,Posto Ipiranga 5,Ipiranga,"Av. Principal, 5875",Bairro 8,Cidade 9,AL,43044-633,-9.14750066529289,-36.89854013589616,"6,15","4,70","5,62",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_5,Posto Petrobras 6,Petrobras,"Av. Principal, 8363",Bairro 2,Cidade 9,AL,16775-548,-10.060126843375999,-36.42103565135726,"6,19","4,91","5,40",N/A,2025-05-18,ANP
ANP_AL_Cidade_9_-_AL_6,Posto Ale 7,Ale,"Av. Principal, 3486",Bairro 4,Cidade 9,AL,29379-496,-9.660507527020178,-36.628723549677886,"5,54","3,52","5,84",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_0,Posto Raízen 1,Raízen,"Av. Principal, 5282",Bairro 6,Cidade 10,AL,98595-265,-9.096264745330766,-36.73630685041155,"5,46","3,58","5,22",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_1,Posto Ale 2,Ale,"Av. Principal, 6465",Bairro 8,Cidade 10,AL,31933-639,-9.483022702646036,-36.53078466970801,"5,83","4,26","5,51",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_2,Posto Bandeira Branca 3,Bandeira Branca,"Av. Principal, 7891",Bairro 6,Cidade 10,AL,64204-317,-9.360251353398606,-37.19861508984262,"6,37","3,52","5,45",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_3,Posto Shell 4,Shell,"Av. Principal, 7329",Bairro 2,Cidade 10,AL,94194-319,-10.036110118329985,-37.154545532595975,"6,09","4,73","5,57",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_4,Posto Shell 5,Shell,"Av. Principal, 6451",Bairro 5,Cidade 10,AL,83737-590,-9.65193438611303,-36.39453197191282,"6,05","4,22","5,18",N/A,2025-05-18,ANP
ANP_AL_Cidade_10_-_AL_5,Posto Raízen 6,Raízen,"Av. Principal, 9858",Bairro 1,Cidade 10,AL,31561-218,-9.206707306554362,-36.501071137232366,"5,34","4,47","4,90",N/A,2025-05-18,ANP
